10
10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
14,0,0,0,0,0,63,0,61,0,0,0,0,0,0,0,0,5,99,16
14,0,0,46,46,46,46,46,46,46,46,46,46,46,0,0,0,99,99,16
14,0,0,45, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
14,0,0,44,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
14,0,0,43,43,43,43,43,43,43,43,43,43,43,0,0,0,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,16
14,0,0,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,16
14,0,0,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,16
14,0,0,0,0,43,43,43,43,43,43,43,43,43,0,0,2,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,99,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,62,45,0,0,0,0,0,16
14,0,0,46,46,46,46,46,46,46,46,46,46,46,0,0,0,0,0,16
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
14,2,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,16
14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
13,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,12
10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,11
14,60, 0,43,41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,42,40, 0,62,16
14, 0, 0,43,41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,43,41, 2, 0,16
14, 0,61,43,41, 0, 0, 0, 0, 0, 0,, 0 0, 0, 0,42,40,99, 0,16
14, 0, 0,42,40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,43,41, 0, 0,16
14,0,0,43,41,0,0,0,0,0,0,0,0,0,0,42,40,0,0,16
14,0,0,42,40,0,0,0,0,0,0,0,0,0,0,43,41,0,0,16
14,0,62,43,41,0,0,0,0,0,0,0,0,0,0,42,40,60,0,16
14,0,0,42,40,0,0,0,0,0,0,0,0,0,0,43,41,0,0,16
14,0,0,43,41,43,0,0,0,0,0,0,0,0,43,42,40,0,0,16
14,0,0,42,40,62,43,0,0,0,0,0,0,43,60,43,41,0,0,16
14,0,0,43,41,0,0,43,0,0,63,0,43,0,0,42,40,63,0,16
14,0,63,42,40,0,0,0,43,43,43,43,0,0,0,43,41,0,0,16
14,0,0,43,41,0,0,0,0,0,0,0,0,0,0,42,40,0,0,16
14,0,2,42,40,0,0,0,0,0,62,0,0,0,0,43,41,0,0,16
14,0,99,43,41,0,0,0,0,0,0,0,0,0,0,42,40,0,0,16
14,0,0,42,40,0,0,0,0,0,45,0,0,0,0,43,41,0,0,16
14,0,0,43,41,0,0,0,0,0,0,0,0,0,0,42,40,0,0,16
